"","NFR_wide.x","NFR_code","source","year","pollutant","emission","status","Code_2","NFR_wide.y","Code_3","NFR_mid","source_description"
"16413","F_RoadTransport","1A3biii","Road transport: Heavy duty vehicles and buses",1999-01-01,"Hg",0.043427867738,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Heavy duty vehicles and buses"
"16414","F_RoadTransport","1A3biii","Road transport: Heavy duty vehicles and buses",1999-01-01,"As",0.000819393731,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Heavy duty vehicles and buses"
"16415","F_RoadTransport","1A3biii","Road transport: Heavy duty vehicles and buses",1999-01-01,"Cr",0.069648467126,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Heavy duty vehicles and buses"
"16416","F_RoadTransport","1A3biii","Road transport: Heavy duty vehicles and buses",1999-01-01,"Cu",0.046705442661,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Heavy duty vehicles and buses"
"16417","F_RoadTransport","1A3biii","Road transport: Heavy duty vehicles and buses",1999-01-01,"Ni",0.001638787462,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Heavy duty vehicles and buses"
"16418","F_RoadTransport","1A3biii","Road transport: Heavy duty vehicles and buses",1999-01-01,"Se",0.000819393731,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Heavy duty vehicles and buses"
"16419","F_RoadTransport","1A3biii","Road transport: Heavy duty vehicles and buses",1999-01-01,"Zn",0.147490871561,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Heavy duty vehicles and buses"
"16420","F_RoadTransport","1A3biii","Road transport: Heavy duty vehicles and buses",1999-01-01,"PCDD/ PCDF
(dioxins/ furans)",1.98640691863141,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Heavy duty vehicles and buses"
"16421","F_RoadTransport","1A3biii","Road transport: Heavy duty vehicles and buses",1999-01-01,"benzo(a) pyrene",3.76416966968887e-05,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Heavy duty vehicles and buses"
"16422","F_RoadTransport","1A3biii","Road transport: Heavy duty vehicles and buses",1999-01-01,"benzo(b) fluoranthene",0.000227941385553381,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Heavy duty vehicles and buses"
"16423","F_RoadTransport","1A3biii","Road transport: Heavy duty vehicles and buses",1999-01-01,"benzo(k) fluoranthene",0.000254708814315613,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Heavy duty vehicles and buses"
"16424","F_RoadTransport","1A3biii","Road transport: Heavy duty vehicles and buses",1999-01-01,"Indeno (1,2,3-cd) pyrene",5.81995457659561e-05,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Heavy duty vehicles and buses"
"16425","F_RoadTransport","1A3biii","Road transport: Heavy duty vehicles and buses",1999-01-01,"Total PAHs",0.000578491442331839,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Heavy duty vehicles and buses"
"16426","F_RoadTransport","1A3biii","Road transport: Heavy duty vehicles and buses",1999-01-01,"HCB",NA,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Heavy duty vehicles and buses"
"16427","F_RoadTransport","1A3biii","Road transport: Heavy duty vehicles and buses",1999-01-01,"PCBs",0.000377397454440119,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Heavy duty vehicles and buses"
"16428","F_RoadTransport","1A3biv","Road transport: Mopeds & motorcycles",1999-01-01,"NOx
(as NO2)",1.21988440558332,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Mopeds & Motorcycles"
"16429","F_RoadTransport","1A3biv","Road transport: Mopeds & motorcycles",1999-01-01,"NMVOC",11.3539501011119,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Mopeds & Motorcycles"
"16430","F_RoadTransport","1A3biv","Road transport: Mopeds & motorcycles",1999-01-01,"SOx 
(as SO2)",0.092669274705,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Mopeds & Motorcycles"
"16431","F_RoadTransport","1A3biv","Road transport: Mopeds & motorcycles",1999-01-01,"NH3",0.00894260367049569,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Mopeds & Motorcycles"
"16432","F_RoadTransport","1A3biv","Road transport: Mopeds & motorcycles",1999-01-01,"PM2.5",0.16755251604458,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Mopeds & Motorcycles"
"16433","F_RoadTransport","1A3biv","Road transport: Mopeds & motorcycles",1999-01-01,"PM10",0.16755251604458,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Mopeds & Motorcycles"
"16434","F_RoadTransport","1A3biv","Road transport: Mopeds & motorcycles",1999-01-01,"TSP",0.16755251604458,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Mopeds & Motorcycles"
"16435","F_RoadTransport","1A3biv","Road transport: Mopeds & motorcycles",1999-01-01,"BC",0.0209697909488504,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Mopeds & Motorcycles"
"16436","F_RoadTransport","1A3biv","Road transport: Mopeds & motorcycles",1999-01-01,"CO",93.2034583416204,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Mopeds & Motorcycles"
"16437","F_RoadTransport","1A3biv","Road transport: Mopeds & motorcycles",1999-01-01,"Pb",2.349120033368,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Mopeds & Motorcycles"
"16438","F_RoadTransport","1A3biv","Road transport: Mopeds & motorcycles",1999-01-01,"Cd",0.001488893345,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Mopeds & Motorcycles"
"16439","F_RoadTransport","1A3biv","Road transport: Mopeds & motorcycles",1999-01-01,"Hg",0.001462840277,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Mopeds & Motorcycles"
"16440","F_RoadTransport","1A3biv","Road transport: Mopeds & motorcycles",1999-01-01,"As",5.0442768e-05,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Mopeds & Motorcycles"
"16441","F_RoadTransport","1A3biv","Road transport: Mopeds & motorcycles",1999-01-01,"Cr",0.007186729009,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Mopeds & Motorcycles"
"16442","F_RoadTransport","1A3biv","Road transport: Mopeds & motorcycles",1999-01-01,"Cu",0.249045246853,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Mopeds & Motorcycles"
"16443","F_RoadTransport","1A3biv","Road transport: Mopeds & motorcycles",1999-01-01,"Ni",0.010564007612,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Mopeds & Motorcycles"
"16444","F_RoadTransport","1A3biv","Road transport: Mopeds & motorcycles",1999-01-01,"Se",0.001482510605,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Mopeds & Motorcycles"
"16445","F_RoadTransport","1A3biv","Road transport: Mopeds & motorcycles",1999-01-01,"Zn",0.149224193084,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Mopeds & Motorcycles"
"16446","F_RoadTransport","1A3biv","Road transport: Mopeds & motorcycles",1999-01-01,"PCDD/ PCDF
(dioxins/ furans)",0.526360283914602,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Mopeds & Motorcycles"
"16447","F_RoadTransport","1A3biv","Road transport: Mopeds & motorcycles",1999-01-01,"benzo(a) pyrene",3.88773386669463e-05,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Mopeds & Motorcycles"
"16448","F_RoadTransport","1A3biv","Road transport: Mopeds & motorcycles",1999-01-01,"benzo(b) fluoranthene",7.12751208894016e-05,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Mopeds & Motorcycles"
"16449","F_RoadTransport","1A3biv","Road transport: Mopeds & motorcycles",1999-01-01,"benzo(k) fluoranthene",2.42983366668415e-05,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Mopeds & Motorcycles"
"16450","F_RoadTransport","1A3biv","Road transport: Mopeds & motorcycles",1999-01-01,"Indeno (1,2,3-cd) pyrene",8.34242892228224e-05,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Mopeds & Motorcycles"
"16451","F_RoadTransport","1A3biv","Road transport: Mopeds & motorcycles",1999-01-01,"Total PAHs",0.000217875085446012,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Mopeds & Motorcycles"
"16452","F_RoadTransport","1A3biv","Road transport: Mopeds & motorcycles",1999-01-01,"HCB",NA,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Mopeds & Motorcycles"
"16453","F_RoadTransport","1A3biv","Road transport: Mopeds & motorcycles",1999-01-01,"PCBs",0.000106943041811221,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Mopeds & Motorcycles"
"16454","F_RoadTransport","1A3bv","Road transport: Gasoline evaporation",1999-01-01,"NMVOC",144.2146621385,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Gasoline Evaporations"
"16455","F_RoadTransport","1A3bv","Road transport: Gasoline evaporation",1999-01-01,"HCB",NA,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Gasoline Evaporations"
"16456","F_RoadTransport","1A3bvi","Road transport: Automobile tyre and brake wear",1999-01-01,"PM2.5",5.97771770673402,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Automobile tyre and brake wear"
"16457","F_RoadTransport","1A3bvi","Road transport: Automobile tyre and brake wear",1999-01-01,"PM10",11.6496037037175,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Automobile tyre and brake wear"
"16458","F_RoadTransport","1A3bvi","Road transport: Automobile tyre and brake wear",1999-01-01,"TSP",14.7263888446116,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Automobile tyre and brake wear"
"16459","F_RoadTransport","1A3bvi","Road transport: Automobile tyre and brake wear",1999-01-01,"BC",1.343411334276,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Automobile tyre and brake wear"
"16460","F_RoadTransport","1A3bvi","Road transport: Automobile tyre and brake wear",1999-01-01,"Pb",47.153439586824,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Automobile tyre and brake wear"
"16461","F_RoadTransport","1A3bvi","Road transport: Automobile tyre and brake wear",1999-01-01,"Cd",0.20427918,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Automobile tyre and brake wear"
"16462","F_RoadTransport","1A3bvi","Road transport: Automobile tyre and brake wear",1999-01-01,"As",0.537987776896,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Automobile tyre and brake wear"
"16463","F_RoadTransport","1A3bvi","Road transport: Automobile tyre and brake wear",1999-01-01,"Cr",17.62325159368,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Automobile tyre and brake wear"
"16464","F_RoadTransport","1A3bvi","Road transport: Automobile tyre and brake wear",1999-01-01,"Cu",387.132289642259,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Automobile tyre and brake wear"
"16465","F_RoadTransport","1A3bvi","Road transport: Automobile tyre and brake wear",1999-01-01,"Ni",2.692283922045,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Automobile tyre and brake wear"
"16466","F_RoadTransport","1A3bvi","Road transport: Automobile tyre and brake wear",1999-01-01,"Se",0.300710818499,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Automobile tyre and brake wear"
"16467","F_RoadTransport","1A3bvi","Road transport: Automobile tyre and brake wear",1999-01-01,"Zn",121.149706996923,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Automobile tyre and brake wear"
"16468","F_RoadTransport","1A3bvi","Road transport: Automobile tyre and brake wear",1999-01-01,"benzo(a) pyrene",4.49673022045567e-05,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Automobile tyre and brake wear"
"16469","F_RoadTransport","1A3bvi","Road transport: Automobile tyre and brake wear",1999-01-01,"benzo(b) fluoranthene",4.33253576247108e-06,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Automobile tyre and brake wear"
"16470","F_RoadTransport","1A3bvi","Road transport: Automobile tyre and brake wear",1999-01-01,"benzo(k) fluoranthene",6.48537775804225e-06,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Automobile tyre and brake wear"
"16471","F_RoadTransport","1A3bvi","Road transport: Automobile tyre and brake wear",1999-01-01,"Total PAHs",5.578521572507e-05,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Automobile tyre and brake wear"
"16472","F_RoadTransport","1A3bvi","Road transport: Automobile tyre and brake wear",1999-01-01,"HCB",NA,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Automobile tyre and brake wear"
"16473","F_RoadTransport","1A3bvii","Road transport: Automobile road abrasion",1999-01-01,"PM2.5",2.46637666544486,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Automobile road abrasion"
"16474","F_RoadTransport","1A3bvii","Road transport: Automobile road abrasion",1999-01-01,"PM10",4.56736419526827,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Automobile road abrasion"
"16475","F_RoadTransport","1A3bvii","Road transport: Automobile road abrasion",1999-01-01,"TSP",9.13472839053653,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Automobile road abrasion"
"16476","F_RoadTransport","1A3bvii","Road transport: Automobile road abrasion",1999-01-01,"BC",0.099515037044,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Automobile road abrasion"
"16477","F_RoadTransport","1A3bvii","Road transport: Automobile road abrasion",1999-01-01,"Pb",NA,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Automobile road abrasion"
"16478","F_RoadTransport","1A3bvii","Road transport: Automobile road abrasion",1999-01-01,"Cd",NA,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Automobile road abrasion"
"16479","F_RoadTransport","1A3bvii","Road transport: Automobile road abrasion",1999-01-01,"Hg",NA,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Automobile road abrasion"
"16480","F_RoadTransport","1A3bvii","Road transport: Automobile road abrasion",1999-01-01,"As",NA,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Automobile road abrasion"
"16481","F_RoadTransport","1A3bvii","Road transport: Automobile road abrasion",1999-01-01,"Cr",NA,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Automobile road abrasion"
"16482","F_RoadTransport","1A3bvii","Road transport: Automobile road abrasion",1999-01-01,"Cu",NA,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Automobile road abrasion"
"16483","F_RoadTransport","1A3bvii","Road transport: Automobile road abrasion",1999-01-01,"Ni",NA,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Automobile road abrasion"
"16484","F_RoadTransport","1A3bvii","Road transport: Automobile road abrasion",1999-01-01,"Se",NA,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Automobile road abrasion"
"16485","F_RoadTransport","1A3bvii","Road transport: Automobile road abrasion",1999-01-01,"Zn",NA,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Automobile road abrasion"
"16486","F_RoadTransport","1A3bvii","Road transport: Automobile road abrasion",1999-01-01,"HCB",NA,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Road Transport: Automobile road abrasion"
"16487","I_Offroad","1A3c","Railways",1999-01-01,"NOx
(as NO2)",19.66178753761,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Railways"
"16488","I_Offroad","1A3c","Railways",1999-01-01,"NMVOC",1.956579664725,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Railways"
"16489","I_Offroad","1A3c","Railways",1999-01-01,"SOx 
(as SO2)",1.429205479725,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Railways"
"16490","I_Offroad","1A3c","Railways",1999-01-01,"NH3",0.005216078393,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Railways"
"16491","I_Offroad","1A3c","Railways",1999-01-01,"PM2.5",1.293274632209,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Railways"
"16492","I_Offroad","1A3c","Railways",1999-01-01,"PM10",1.361341718115,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Railways"
"16493","I_Offroad","1A3c","Railways",1999-01-01,"TSP",1.436971814171,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Railways"
"16494","I_Offroad","1A3c","Railways",1999-01-01,"BC",0.840628510936,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Railways"
"16495","I_Offroad","1A3c","Railways",1999-01-01,"CO",5.474882564017,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Railways"
"16496","I_Offroad","1A3c","Railways",1999-01-01,"Pb",0.166758547837,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Railways"
"16497","I_Offroad","1A3c","Railways",1999-01-01,"Cd",0.01373330848,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Railways"
"16498","I_Offroad","1A3c","Railways",1999-01-01,"Hg",0.00727653368,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Railways"
"16499","I_Offroad","1A3c","Railways",1999-01-01,"As",0.016707777183,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Railways"
"16500","I_Offroad","1A3c","Railways",1999-01-01,"Cr",0.015968763197,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Railways"
"16501","I_Offroad","1A3c","Railways",1999-01-01,"Cu",0.107570663094,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Railways"
"16502","I_Offroad","1A3c","Railways",1999-01-01,"Ni",0.75888724542,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Railways"
"16503","I_Offroad","1A3c","Railways",1999-01-01,"Se",0.074590964238,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Railways"
"16504","I_Offroad","1A3c","Railways",1999-01-01,"Zn",0.113566545207,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Railways"
"16505","I_Offroad","1A3c","Railways",1999-01-01,"PCDD/ PCDF
(dioxins/ furans)",0.521607839316,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Railways"
"16506","I_Offroad","1A3c","Railways",1999-01-01,"benzo(a) pyrene",4.2480577e-05,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Railways"
"16507","I_Offroad","1A3c","Railways",1999-01-01,"benzo(b) fluoranthene",0.000335372976,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Railways"
"16508","I_Offroad","1A3c","Railways",1999-01-01,"benzo(k) fluoranthene",3.8008937e-05,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Railways"
"16509","I_Offroad","1A3c","Railways",1999-01-01,"Indeno (1,2,3-cd) pyrene",3.3537298e-05,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Railways"
"16510","I_Offroad","1A3c","Railways",1999-01-01,"Total PAHs",0.000449399788,"Historic","1A","Fuel Combustion Activities","1A3","Transport","Railways"
"16511","G_Shipping","1A3di(ii)","International inland waterways",1999-01-01,"NOx
(as NO2)",NA,"Historic","1A","Fuel Combustion Activities","1A4","Transport","International inland waterways"
"16512","G_Shipping","1A3di(ii)","International inland waterways",1999-01-01,"NOx
(as NO2)",NA,"Historic","z_","Fuel Combustion Activities","z_1","Transport","International inland waterways"
"16513","G_Shipping","1A3di(ii)","International inland waterways",1999-01-01,"NMVOC",NA,"Historic","1A","Fuel Combustion Activities","1A4","Transport","International inland waterways"
"16514","G_Shipping","1A3di(ii)","International inland waterways",1999-01-01,"NMVOC",NA,"Historic","z_","Fuel Combustion Activities","z_1","Transport","International inland waterways"
"16515","G_Shipping","1A3di(ii)","International inland waterways",1999-01-01,"SOx 
(as SO2)",NA,"Historic","1A","Fuel Combustion Activities","1A4","Transport","International inland waterways"
"16516","G_Shipping","1A3di(ii)","International inland waterways",1999-01-01,"SOx 
(as SO2)",NA,"Historic","z_","Fuel Combustion Activities","z_1","Transport","International inland waterways"
"16517","G_Shipping","1A3di(ii)","International inland waterways",1999-01-01,"NH3",NA,"Historic","1A","Fuel Combustion Activities","1A4","Transport","International inland waterways"
"16518","G_Shipping","1A3di(ii)","International inland waterways",1999-01-01,"NH3",NA,"Historic","z_","Fuel Combustion Activities","z_1","Transport","International inland waterways"
"16519","G_Shipping","1A3di(ii)","International inland waterways",1999-01-01,"PM2.5",NA,"Historic","1A","Fuel Combustion Activities","1A4","Transport","International inland waterways"
"16520","G_Shipping","1A3di(ii)","International inland waterways",1999-01-01,"PM2.5",NA,"Historic","z_","Fuel Combustion Activities","z_1","Transport","International inland waterways"
"16521","G_Shipping","1A3di(ii)","International inland waterways",1999-01-01,"PM10",NA,"Historic","1A","Fuel Combustion Activities","1A4","Transport","International inland waterways"
"16522","G_Shipping","1A3di(ii)","International inland waterways",1999-01-01,"PM10",NA,"Historic","z_","Fuel Combustion Activities","z_1","Transport","International inland waterways"
"16523","G_Shipping","1A3di(ii)","International inland waterways",1999-01-01,"TSP",NA,"Historic","1A","Fuel Combustion Activities","1A4","Transport","International inland waterways"
"16524","G_Shipping","1A3di(ii)","International inland waterways",1999-01-01,"TSP",NA,"Historic","z_","Fuel Combustion Activities","z_1","Transport","International inland waterways"
"16525","G_Shipping","1A3di(ii)","International inland waterways",1999-01-01,"BC",NA,"Historic","1A","Fuel Combustion Activities","1A4","Transport","International inland waterways"
"16526","G_Shipping","1A3di(ii)","International inland waterways",1999-01-01,"BC",NA,"Historic","z_","Fuel Combustion Activities","z_1","Transport","International inland waterways"
"16527","G_Shipping","1A3di(ii)","International inland waterways",1999-01-01,"CO",NA,"Historic","1A","Fuel Combustion Activities","1A4","Transport","International inland waterways"
"16528","G_Shipping","1A3di(ii)","International inland waterways",1999-01-01,"CO",NA,"Historic","z_","Fuel Combustion Activities","z_1","Transport","International inland waterways"
"16529","G_Shipping","1A3di(ii)","International inland waterways",1999-01-01,"Pb",NA,"Historic","1A","Fuel Combustion Activities","1A4","Transport","International inland waterways"
"16530","G_Shipping","1A3di(ii)","International inland waterways",1999-01-01,"Pb",NA,"Historic","z_","Fuel Combustion Activities","z_1","Transport","International inland waterways"
"16531","G_Shipping","1A3di(ii)","International inland waterways",1999-01-01,"Cd",NA,"Historic","1A","Fuel Combustion Activities","1A4","Transport","International inland waterways"
"16532","G_Shipping","1A3di(ii)","International inland waterways",1999-01-01,"Cd",NA,"Historic","z_","Fuel Combustion Activities","z_1","Transport","International inland waterways"
"16533","G_Shipping","1A3di(ii)","International inland waterways",1999-01-01,"Hg",NA,"Historic","1A","Fuel Combustion Activities","1A4","Transport","International inland waterways"
"16534","G_Shipping","1A3di(ii)","International inland waterways",1999-01-01,"Hg",NA,"Historic","z_","Fuel Combustion Activities","z_1","Transport","International inland waterways"
"16535","G_Shipping","1A3di(ii)","International inland waterways",1999-01-01,"As",NA,"Historic","1A","Fuel Combustion Activities","1A4","Transport","International inland waterways"
"16536","G_Shipping","1A3di(ii)","International inland waterways",1999-01-01,"As",NA,"Historic","z_","Fuel Combustion Activities","z_1","Transport","International inland waterways"
"16537","G_Shipping","1A3di(ii)","International inland waterways",1999-01-01,"Cr",NA,"Historic","1A","Fuel Combustion Activities","1A4","Transport","International inland waterways"
"16538","G_Shipping","1A3di(ii)","International inland waterways",1999-01-01,"Cr",NA,"Historic","z_","Fuel Combustion Activities","z_1","Transport","International inland waterways"
"16539","G_Shipping","1A3di(ii)","International inland waterways",1999-01-01,"Cu",NA,"Historic","1A","Fuel Combustion Activities","1A4","Transport","International inland waterways"
"16540","G_Shipping","1A3di(ii)","International inland waterways",1999-01-01,"Cu",NA,"Historic","z_","Fuel Combustion Activities","z_1","Transport","International inland waterways"
"16541","G_Shipping","1A3di(ii)","International inland waterways",1999-01-01,"Ni",NA,"Historic","1A","Fuel Combustion Activities","1A4","Transport","International inland waterways"
"16542","G_Shipping","1A3di(ii)","International inland waterways",1999-01-01,"Ni",NA,"Historic","z_","Fuel Combustion Activities","z_1","Transport","International inland waterways"
"16543","G_Shipping","1A3di(ii)","International inland waterways",1999-01-01,"Se",NA,"Historic","1A","Fuel Combustion Activities","1A4","Transport","International inland waterways"
"16544","G_Shipping","1A3di(ii)","International inland waterways",1999-01-01,"Se",NA,"Historic","z_","Fuel Combustion Activities","z_1","Transport","International inland waterways"
"16545","G_Shipping","1A3di(ii)","International inland waterways",1999-01-01,"Zn",NA,"Historic","1A","Fuel Combustion Activities","1A4","Transport","International inland waterways"
"16546","G_Shipping","1A3di(ii)","International inland waterways",1999-01-01,"Zn",NA,"Historic","z_","Fuel Combustion Activities","z_1","Transport","International inland waterways"
"16547","G_Shipping","1A3di(ii)","International inland waterways",1999-01-01,"PCDD/ PCDF
(dioxins/ furans)",NA,"Historic","1A","Fuel Combustion Activities","1A4","Transport","International inland waterways"
"16548","G_Shipping","1A3di(ii)","International inland waterways",1999-01-01,"PCDD/ PCDF
(dioxins/ furans)",NA,"Historic","z_","Fuel Combustion Activities","z_1","Transport","International inland waterways"
"16549","G_Shipping","1A3di(ii)","International inland waterways",1999-01-01,"benzo(a) pyrene",NA,"Historic","1A","Fuel Combustion Activities","1A4","Transport","International inland waterways"
"16550","G_Shipping","1A3di(ii)","International inland waterways",1999-01-01,"benzo(a) pyrene",NA,"Historic","z_","Fuel Combustion Activities","z_1","Transport","International inland waterways"
"16551","G_Shipping","1A3di(ii)","International inland waterways",1999-01-01,"benzo(b) fluoranthene",NA,"Historic","1A","Fuel Combustion Activities","1A4","Transport","International inland waterways"
"16552","G_Shipping","1A3di(ii)","International inland waterways",1999-01-01,"benzo(b) fluoranthene",NA,"Historic","z_","Fuel Combustion Activities","z_1","Transport","International inland waterways"
"16553","G_Shipping","1A3di(ii)","International inland waterways",1999-01-01,"benzo(k) fluoranthene",NA,"Historic","1A","Fuel Combustion Activities","1A4","Transport","International inland waterways"
"16554","G_Shipping","1A3di(ii)","International inland waterways",1999-01-01,"benzo(k) fluoranthene",NA,"Historic","z_","Fuel Combustion Activities","z_1","Transport","International inland waterways"
"16555","G_Shipping","1A3di(ii)","International inland waterways",1999-01-01,"Indeno (1,2,3-cd) pyrene",NA,"Historic","1A","Fuel Combustion Activities","1A4","Transport","International inland waterways"
"16556","G_Shipping","1A3di(ii)","International inland waterways",1999-01-01,"Indeno (1,2,3-cd) pyrene",NA,"Historic","z_","Fuel Combustion Activities","z_1","Transport","International inland waterways"
"16557","G_Shipping","1A3di(ii)","International inland waterways",1999-01-01,"Total PAHs",NA,"Historic","1A","Fuel Combustion Activities","1A4","Transport","International inland waterways"
"16558","G_Shipping","1A3di(ii)","International inland waterways",1999-01-01,"Total PAHs",NA,"Historic","z_","Fuel Combustion Activities","z_1","Transport","International inland waterways"
"16559","G_Shipping","1A3di(ii)","International inland waterways",1999-01-01,"HCB",NA,"Historic","1A","Fuel Combustion Activities","1A4","Transport","International inland waterways"
"16560","G_Shipping","1A3di(ii)","International inland waterways",1999-01-01,"HCB",NA,"Historic","z_","Fuel Combustion Activities","z_1","Transport","International inland waterways"
"16561","G_Shipping","1A3di(ii)","International inland waterways",1999-01-01,"PCBs",NA,"Historic","1A","Fuel Combustion Activities","1A4","Transport","International inland waterways"
"16562","G_Shipping","1A3di(ii)","International inland waterways",1999-01-01,"PCBs",NA,"Historic","z_","Fuel Combustion Activities","z_1","Transport","International inland waterways"
"16563","G_Shipping","1A3dii","National navigation (shipping)",1999-01-01,"NOx
(as NO2)",56.390785087537,"Historic","1A","Fuel Combustion Activities","1A3","Transport","National Navigation (shipping)"
